created_at,indexed_at,text,author_handle,author_display_name,author_did,like_count,repost_count,reply_count,uri,cid
2026-05-01T18:45:20.086Z,2026-05-01T18:45:20.173Z,fa,sgm-zatsu.bsky.social,ｽｶﾞﾒ,did:plc:4lsd6utfa2pqobnv2edlfijd,0,0,0,at://did:plc:4lsd6utfa2pqobnv2edlfijd/app.bsky.feed.post/3mksrxtjzzk2n,bafyreidwk55vn74hwsxlyzwyk2i7zkqldodnqlouagufpk3gdicw43xtwi
2026-05-01T18:44:53.173Z,2026-05-01T18:44:54.176Z,jeg skravler med pasienter om stort og sm tt med den st rste letthet men aner jeg hvor jeg skal begynne for f et nettverk nope f ler meg sterk og flink og fin p jobb og som et null privat,maritanesnah.bsky.social,Marita,did:plc:yen22edkrktrepyeeywkeo35,2,0,0,at://did:plc:yen22edkrktrepyeeywkeo35/app.bsky.feed.post/3mksrwzupsc2j,bafyreigpcq43dsb5dbhaewuq3zx624wnlkazpch3kac6e3hgmo5zj7q3ga
2026-05-01T18:40:38.129Z,2026-05-01T18:40:40.173Z,encara es fa aqui el dallonses de les preguntes comentaris i opinions an nimes maburroooo ngllinkcafeconyellow,cafeconyellow.bsky.social,Irmix,did:plc:vsy6jedauyhwighymhgazv6c,0,0,2,at://did:plc:vsy6jedauyhwighymhgazv6c/app.bsky.feed.post/3mksrpgneg22a,bafyreifctfrtxmfaxo2dgqznr23agmugx7kvyc2qeu4ntefgsxoj4hbzga
2026-05-01T18:40:06.641Z,2026-05-01T18:40:07.473Z,gente vamos criar um anti f clube contra a htmljones eu t at agora sentida q ela me fez assistir aquele filme,catastrophe.transgender.quest,life ammunition: “ÁGATHA”,did:plc:4kqvb76bhg3bmtv2npx5wj7z,0,0,0,at://did:plc:4kqvb76bhg3bmtv2npx5wj7z/app.bsky.feed.post/3mksroimhfc2r,bafyreibsldooo6u7lm3vwg4r6xcbjf3v4ltshkz7tl6mzui534qefap5ly
2026-05-01T18:38:59.722Z,2026-05-01T18:39:01.378Z,fa molts anys que no miro els canals convencionals de tdt avui he estat mirantlos i puc dir que tv3 em fa sentir vergonya aliena,jordieku.bsky.social,Jordi,did:plc:w5dchesrdnayydoztw7gknxu,0,0,0,at://did:plc:w5dchesrdnayydoztw7gknxu/app.bsky.feed.post/3mksrmis7tc2t,bafyreif5dsqw65qgvn7dmlioqdi3q4fj2tdo6kwsu667vzkqezypswiasu
2026-05-01T18:38:28.082Z,2026-05-01T18:38:29.373Z,hai ragione cru con gli uomini avevo gi imparato la lezione anni fa adesso so che non devo fare sorprese a nessuno,josephineb.bsky.social,Jo,did:plc:5wxysq2y6cs45y6fr7jn3iry,1,0,0,at://did:plc:5wxysq2y6cs45y6fr7jn3iry/app.bsky.feed.post/3mksrlkmnfc2x,bafyreihuxxpum3ev2mgsnevktbe2u5df3b6536y645cvfmd7t5majsw6ou
2026-05-01T18:38:14.526Z,2026-05-01T18:38:15.375Z,pentz hj lper i hvert fald ikke med at f excelarket til at g op lad os sige det s dan,williamtulle.bsky.social,William Thulstrup,did:plc:34yshedf7dnijyu533dcbiul,1,0,0,at://did:plc:34yshedf7dnijyu533dcbiul/app.bsky.feed.post/3mksrl5ox4c23,bafyreicvpsju6wp4swepd4q6kc3vucjmk2di5tbgnccapxpygx6jcxrp6e
2026-05-01T18:38:06.798Z,2026-05-01T18:38:17.573Z,om du nsker deg papasanstol fra jysk diameter 100cm fremst r som ny og sittet i tre ganger s har jeg en du kan f kj pt hentes p roms s og ingen problemer med parkeringoverlevering,ingerogamadeus.bsky.social,Amadeusogmeg,did:plc:hxq3scjynwiyuzyivmml5p4k,1,1,0,at://did:plc:hxq3scjynwiyuzyivmml5p4k/app.bsky.feed.post/3mksrkwdd3225,bafyreiaznkmqnsufelrynnuwihbzbouk76s2wgptvsz62tsb66n2gwusxa
2026-05-01T18:37:26.714Z,2026-05-01T18:37:27.181Z,em fa gracia el subnormal devant de grans cadenes que tenen els treballadors pactats amb anar a currar fent un video de el 1 de maig mimimi mira enserio tapa t una mica que de segur que has monetitzat el video i goita tb curres estic fartissim d aquest internet d imbecils,jordiv.me,ジョルディ - jordi,did:plc:7slkafpr5n2ypzi7hmip7izk,1,0,1,at://did:plc:7slkafpr5n2ypzi7hmip7izk/app.bsky.feed.post/3mksrjq3uok2h,bafyreiaj3p72ssh4i664axu24vofrc7s5oafk53aczbke7dedr4sjemnzi
2026-05-01T18:36:41.288Z,2026-05-01T18:36:42.473Z,rosenborg vil jo f mest langsiktig effekt av rykke ned i r sykt nok da blir de nok ganske s gode i 2028 s nn sett b r man vel h pe p et trenerskifte n som gj r at de redder plassen,geddimannen.bsky.social,Geddimannen,did:plc:umuu2gkuvtdx2dadc6fpwq25,0,0,0,at://did:plc:umuu2gkuvtdx2dadc6fpwq25/app.bsky.feed.post/3mksrierkes2e,bafyreifsde4joqjwikqf4pskl2ympbjny57bmkgenvvbe2zw4o5encuyna
2026-05-01T18:35:19.576Z,2026-05-01T18:35:20.779Z,sorpasso un tizio in auto una roba normalissima 1 minuto dopo mi risorpassa con fare da sborone e il motore a 10k giri fa 100 metri e dal suo tubo di scarico esce fumo nerissimo fa 200 metri e accosta ha fuso il motore ho sborrato,matteilbro.bsky.social,Matte il bro 📿,did:plc:rl2y5jzkcgs52lz4txzt6twf,3,0,0,at://did:plc:rl2y5jzkcgs52lz4txzt6twf/app.bsky.feed.post/3mksrfwtwi22e,bafyreidwzfhmvqtbh2amuh3nxkxmqdc7jfgwk2qhrocaq7d36hfjex5kpm
2026-05-01T18:35:12.688Z,2026-05-01T18:35:20.476Z,something something micro may ill be small just this once by soninho on fa 3,computermouse.bsky.social,wah.zip,did:plc:wzox6h7e5a5azjueaxxqcwix,28,6,4,at://did:plc:wzox6h7e5a5azjueaxxqcwix/app.bsky.feed.post/3mksrfqbusc2c,bafyreicm7k55bz3dfchetemxnrpzttuommd2qxt7lcn37w4ntunhepqt3i
2026-05-01T18:34:45.036Z,2026-05-01T18:34:45.781Z,fine om de bjuder p piggelin p l ngv rden kan han v l ocks f en,rymdadel.bsky.social,Visser One,did:plc:xiaf6c45wqqlcaadweyj522h,1,0,0,at://did:plc:xiaf6c45wqqlcaadweyj522h/app.bsky.feed.post/3mksrevvszs26,bafyreigo66bvxq7dh2tcv2tuoiu542bam2q3r3bd2aw6xfg6u5rcxnvzr4
2026-05-01T18:34:17.595Z,2026-05-01T18:34:21.076Z,mamma kan vi f is h res helt likt ut uansett hvilket spr k det sies p,millipod.eurosky.social,the elven god of sarcasm,did:plc:7dck3wp2csq63glvhzb3u5ou,5,1,0,at://did:plc:7dck3wp2csq63glvhzb3u5ou/app.bsky.feed.post/3mksre3qf6k2k,bafyreid5ro4rsfwsc3q4kspibvtoc3i5y5v7l63g4qf235mir275n7bnfu
2026-05-01T18:34:10.045Z,2026-05-01T18:34:22.375Z,che dovevo guardare lora in cui sorgeva questa di 5 minuti fa,pallo64.bsky.social,,did:plc:7w5g7ty2yrs6rjfih2ttbvlt,0,0,0,at://did:plc:7w5g7ty2yrs6rjfih2ttbvlt/app.bsky.feed.post/3mksrduk4222x,bafyreigpiqty3ahg4zmo2pfw4oovxorpm76r5zw35buvjy4jug7wrt3zcy
2026-05-01T18:34:00.343Z,2026-05-01T18:34:00.774Z,palestinian fa chief hits out at israeli federation vp at fifa congress,me.skyfleet.blue,Middle-East Tracker,did:plc:we4hrdwurlbu7qj3wh3346ba,0,0,0,at://did:plc:we4hrdwurlbu7qj3wh3346ba/app.bsky.feed.post/3mksrdlmjvk2v,bafyreidj7fpvn56kfsfkmotcize5uwwl2muu5vz6dfd3cqzf5nlhjmyxai
2026-05-01T18:32:18.586Z,2026-05-01T18:32:21.974Z,oferta mercado livre camisa brasil nike i 202627 f de 249 por 19999 em 6x melila2g8uh2g,promosbysuh.bsky.social,bysuh promoções,did:plc:zzo6hcqdx3yuezief4xtfxox,0,0,0,at://did:plc:zzo6hcqdx3yuezief4xtfxox/app.bsky.feed.post/3mksrakbipc2n,bafyreigiswtpgfyt2tvmtx6rfyrbgu62f567bs7can4zkrmfzbfqiclmtu
2026-05-01T18:32:05.351Z,2026-05-01T18:32:05.778Z,def parseargs parser argumentparser return parser these 3 python morsels exercises include examples of parseargs functions in their solution walk throughs,trey.io,Trey Hunner,did:plc:nanrhx7h54a4p72udpmptgop,1,0,1,at://did:plc:nanrhx7h54a4p72udpmptgop/app.bsky.feed.post/3mksra5mnms2z,bafyreigb4gtjpz2kl7wkgfebflryelbbhqyffh32eglqyet6yrixjy7vpe
2026-05-01T18:31:47.288Z,2026-05-01T18:31:47.475Z,hvis rettsvesenet ikke klarer bedre enn dette m vi som samfunn snart nesten ta en alvorlig voksenprat om f i gang et gulag eller to,smaamorsomt.bsky.social,Smaamorsomt,did:plc:5ho7blitusby5qdalujsgxqf,3,1,0,at://did:plc:5ho7blitusby5qdalujsgxqf/app.bsky.feed.post/3mksr7mffy22z,bafyreicy2wqsoqama5pzqlnn5qlkruzevfnpe6ua3fpclvo77a2qt7lic4
2026-05-01T18:31:16.874Z,2026-05-01T18:31:17.976Z,fa il lusi tenir fmab en catal youtubexcsppc963ni,norndis.bsky.social,Skuld 🌸🪷🌷,did:plc:3yp4exubj4p3rpnoac643au6,6,2,2,at://did:plc:3yp4exubj4p3rpnoac643au6/app.bsky.feed.post/3mksr6pfjls26,bafyreicl4lzrfm4dvr347gqgdtau73ck2xe77thxooyxgqokedjcfzruau
2026-05-01T18:31:12.493Z,2026-05-01T18:31:14.378Z,with a comment from fa that makes 4 we gotta keep it going kuramas going to be too shy unless he knows everybody else thinks its a good idea,koalabot.bsky.social,KoalaBot,did:plc:jd3izt6srule7iyzs52rbfej,1,0,0,at://did:plc:jd3izt6srule7iyzs52rbfej/app.bsky.feed.post/3mksr6l7jj22a,bafyreihxv6rclemiavj54mtmd6qs3dezheprnirr46sb4edeallmwuz37y
2026-05-01T18:31:11.363Z,2026-05-01T18:31:11.878Z,visa tuttar r tydligen ett bra s tt f r att f tuttar i fl det,mandreas.bsky.social,Andreas,did:plc:wucczq36fmh2z2pedu3epkdn,1,0,1,at://did:plc:wucczq36fmh2z2pedu3epkdn/app.bsky.feed.post/3mksr6k4zyk2m,bafyreifxe4ddohier3esfxiluee4baua6keeyagubfvg7xgts4ot4abof4
2026-05-01T18:30:53.026Z,2026-05-01T18:30:56.775Z,princess fa mulan mulan 1998 disneyprincesses famulan classicdisney,soujimaotwist1.bsky.social,🪶SOujiMao2🪶,did:plc:5kasko7fnzyhhxnbhqhfomns,0,0,0,at://did:plc:5kasko7fnzyhhxnbhqhfomns/app.bsky.feed.post/3mksr5ynhqk2t,bafyreihlxpivsyk67xasdlayrqh527pq5frwjtvoulxzh76is462szv7wa
2026-05-01T18:30:43.482Z,2026-05-01T18:30:46.710Z,also posted on fa and db derpibooruorgimages3810640,nonuberis.bsky.social,Non Uberis,did:plc:kpsx4gi2s7s5yp5djciwenj4,0,0,0,at://did:plc:kpsx4gi2s7s5yp5djciwenj4/app.bsky.feed.post/3mksr5rrjns2q,bafyreibnbdp5nvuwg724xtfhvgvpyiowz5r4vkw6hl7addhs5nylz3xlc4
2026-05-01T18:30:04.071Z,2026-05-01T18:30:04.772Z,five i saw five speedpaint for zenfox over at fa and their friend fio whos telling a slightly exaggerated story that probably involves some other scenic meadow theyve passed on the way 3 art anthro canine wolf fox furryart picnic mountains,himmis.bsky.social,Himmis,did:plc:bm52betwgvsbccfacl6tvktc,43,11,1,at://did:plc:bm52betwgvsbccfacl6tvktc/app.bsky.feed.post/3mksr4k2abv2c,bafyreicw7qqvo7pxnuh2mxzxa6bczkgqvzgjnudbbi5sndtg6wcrhhpuia
2026-05-01T18:29:39.779Z,2026-05-01T18:29:39.577Z,someone on fa commented well now that is something i can genuinly say i have never seen before im coming up with smut scenarios previously thought unthinkable do you realize how rare it is to catch a furaffinity user by surprise,angusburgers.bsky.social,Dani(They/Them)- Commissions closed until May,did:plc:7tiia5rclvwibxngh7mvrlsw,123,10,7,at://did:plc:7tiia5rclvwibxngh7mvrlsw/app.bsky.feed.post/3mksr3ss5hs2m,bafyreibu5vhhmb6rxl4iielxrj3e3kyk74yzw5mcrg4hxjgpuap576j2n4
2026-05-01T18:29:25.606Z,2026-05-01T18:29:25.977Z,to me the hawks have exactly two things worth talking about jalen johnson who s a good robin for now pelicans lottery pick mccollum is a fa naw is a nice player okongwu is a nice player daniels is ben simmons 20 what else is there they re practically at the start of a rebuild,plootube.bsky.social,God Emperor Doom,did:plc:vx3lmquijgn4b246jeo2opki,0,0,2,at://did:plc:vx3lmquijgn4b246jeo2opki/app.bsky.feed.post/3mksr3fbmnk23,bafyreignywdkvslblfg7eth2qoke3x5x3pmardd3imohyyhb4qe5e3mu5i
2026-05-01T18:29:14.635Z,2026-05-01T18:29:16.879Z,sb by magimutt on fa,diaszoom.bsky.social,🐾Diaszoom 🐾,did:plc:upmx34q37dxha4q2avlrmk4j,0,0,0,at://did:plc:upmx34q37dxha4q2avlrmk4j/app.bsky.feed.post/3mksr32srsk25,bafyreig2bosmkjqcivp5vuopufi7qubevyv2w2lvx2et72wxseepwjusqm
2026-05-01T18:28:25.795507Z,2026-05-01T18:28:26.582Z,efta00466895jpg epsteinweb efta00466895 available in the ios app store now,epsteinweb.bsky.social,Epstein Web,did:plc:ndjyym3ihrqu3g25gdztefrv,0,0,0,at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mksqzminp72w,bafyreiaynll3fnve5rauo3hcuiimrdjmsbvy72iw7ffzjy2pv7rsswihuq
2026-05-01T18:27:27.471Z,2026-05-01T18:27:28.578Z,mi fa piacere essere nella cerchia anche se al limite,dede3006.bsky.social,,did:plc:mzuo5cbze43byayobrjtgrpy,1,0,0,at://did:plc:mzuo5cbze43byayobrjtgrpy/app.bsky.feed.post/3mksqxumfhk2r,bafyreib6nnukbidegla5kttm74jz6j7hh4r2f4ykulmfend72eb4dcoija
2026-05-01T18:25:50.761Z,2026-05-01T18:25:54.081Z,non vale niente come tutto quello che fa questo governo,marittima.eurosky.social,Marittima,did:plc:ewhs4cfilpixnktugdqp6um7,1,0,0,at://did:plc:ewhs4cfilpixnktugdqp6um7/app.bsky.feed.post/3mksquyf2422b,bafyreibdbekowyjlmlps3g2gtcspdp7ideotjrajepkkwhjm6yymi2ptm4
2026-05-01T18:25:48.697Z,2026-05-01T18:25:49.274Z,i tend to agree but when a guy wants out you start to lose leverage you d definitely have to give up at least one bell cow plus a lot of potential for them to call it a win but i weirdly feel like we have that that said i don t realistically think it can happen or he comes here as a fa tbh,jkarsh.bsky.social,Jason Karsh,did:plc:4h5i777qrlks2ew6nqtw4qy7,2,0,1,at://did:plc:4h5i777qrlks2ew6nqtw4qy7/app.bsky.feed.post/3mksquwg2i22n,bafyreibvjdqxovbxczbysteyftut2zieunnm6hsetglxicgnfjtgpzuvau
2026-05-01T18:25:12.634Z,2026-05-01T18:25:13.073Z,folk skulle bli f rv nade hur mycket elbil de kan f f r pengarna de nu ist llet l gger p bensin och diesel till utl ndska oljebolag f r att rulla sina fossilskr llen,cs1891.bsky.social,Strömberg,did:plc:shrp6mivec4llbs27c2xwpbq,17,3,5,at://did:plc:shrp6mivec4llbs27c2xwpbq/app.bsky.feed.post/3mksqttzkns2w,bafyreidpbhrzeyhnwqldzirlr373hqnk5gfaklqnrbifvzc6mkqtikqy4q
2026-05-01T18:25:08.711Z,2026-05-01T18:25:09.474Z,uhhhhh how you feel about fa i really love the metheus and metheus kai,zetabuster.bsky.social,Christian,did:plc:nnicbo4ktb7bbvysbeklg632,0,0,0,at://did:plc:nnicbo4ktb7bbvysbeklg632/app.bsky.feed.post/3mksqtqbsms2j,bafyreiedn2zhbvc56h4sw22ugizhcehcyu3jadj35ikl5lwn3qo7oz3acu
2026-05-01T18:25:04.269Z,2026-05-01T18:25:06.377Z,palestinian soccer federation president jibril rajoub refused to stand alongside israel fa vicepresident basim sheikh suliman in a heated moment at the fifa congress on thursday,thejerusalempost.bsky.social,The Jerusalem Post,did:plc:724gpbnyikkk2zsafpdtwgzu,1,0,1,at://did:plc:724gpbnyikkk2zsafpdtwgzu/app.bsky.feed.post/3mksqtnby3q2s,bafyreidfliur3aifqatklwhnv4secxkvtpa6utznme4q5b5r3rcxda7hwe
2026-05-01T18:24:18.000Z,2026-05-01T18:24:27.675Z,det r s sjukt effektivt vi f rs kte inte ens f s mycket gjort det bara h nde,karolina.mastodonsweden.se.ap.brid.gy,Karolina,did:plc:ruxlhlkteummmo3t3kwkniwc,0,0,0,at://did:plc:ruxlhlkteummmo3t3kwkniwc/app.bsky.feed.post/3mksqsctosjm2,bafyreiehk4y65twvq7vv3gne4zh6fcorlsy24gpp355qnnd5jbhjjatocq
2026-05-01T18:24:03.000Z,2026-05-01T18:24:04.373Z,sikke et held for prince jr at medspiller for stoppet ham i at f det andet gule kort i kampen,uffewelander.bsky.social,Uffe Welander,did:plc:jwn3yfhhuwousxlq7v2ykmxm,0,0,0,at://did:plc:jwn3yfhhuwousxlq7v2ykmxm/app.bsky.feed.post/3mksqrrmhq224,bafyreietkt7jul3xdxojrpzfln3lrsxb5svaqfwyiopmj43rwsn6qhqhtm
2026-05-01T18:22:58.470Z,2026-05-01T18:22:57.477Z,engagement is down everywhere but milling around da is like traipsing through a graveyard crawling with those slow tired zombies thats also crumbling into the sea fa would be my next choice if i dabbled more in furry stuff whats itaku like does it lean more tumblr or twitter,hexfloog.bsky.social,🧂Hexfloog🧂,did:plc:thfir2hjkpthqse3c7vmay3j,0,0,0,at://did:plc:thfir2hjkpthqse3c7vmay3j/app.bsky.feed.post/3mksqpu365k2h,bafyreicx46lnvl7nhxwi7fx4vqapd3nnqvla4nbzumk44gfgybj6jjjm4a
2026-05-01T18:22:14.733Z,2026-05-01T18:22:31.696Z,falkland islands sovereignty referendum march 2013 the result was fixed president cristina kirchner of argentina,britbob1.bsky.social,,did:plc:gvvbgyk57kxflwpzpavuqlhm,0,0,0,at://did:plc:gvvbgyk57kxflwpzpavuqlhm/app.bsky.feed.post/3mksqokegac2z,bafyreifsizi5r77g2ax2e4cc2o4hn42wm7i6nfydmpcvqmdhfboj22olgm
2026-05-01T18:22:09.575Z,2026-05-01T18:22:10.473Z,oddio jo genitori mezzo infartati e tu senza pranzo la prossima volta ce lo dici e te lo ricordiamo noi come non si fa ho fatto la stessa cosa anni fa mai pi mia mamma a momenti sviene in giardino,anna0tt0.bsky.social,Anna0tt0 🌵,did:plc:beykkg3vcimk6vpshe5norjf,2,0,1,at://did:plc:beykkg3vcimk6vpshe5norjf/app.bsky.feed.post/3mksqofgz4s2d,bafyreibzoknkdgmh3fwwolesjqsbagrddgnmmrrqyiaaq5jq6yvw3uc6si
2026-05-01T18:21:47.651Z,2026-05-01T18:21:49.125Z,f de,studyzh.bsky.social,中国語学習に励む網走出身40代,did:plc:f5hehmi3oc2mfuksy76k5tgs,0,0,0,at://did:plc:f5hehmi3oc2mfuksy76k5tgs/app.bsky.feed.post/3mksqnqm73g27,bafyreihhahsr2zsj25yt5anwnknkomfhwl4g47udyp2qw37onjujhfh5ju
2026-05-01T18:21:42.018Z,2026-05-01T18:21:48.668Z,sem falar q a propria galera q f hoje nao entendeu a propria seriekk cansei de ver a galera falando quem escreveu os livros foi a hermione sendo q se vc conhece o minimo da personagem vc sabe q nem ela escreveria isso,luisemtpikah.bsky.social,luise cabezinha🏳️‍⚧️,did:plc:vjzzoi6bxld3gyj7clwhcamo,1,0,0,at://did:plc:vjzzoi6bxld3gyj7clwhcamo/app.bsky.feed.post/3mksqnl5yzc2m,bafyreih3uahovazky4jipsndkv4nnjo54ckcwho4m44r7ecl4epi7p56ey
2026-05-01T18:21:30.797Z,2026-05-01T18:21:47.722Z,was an invasion thwarted in 77 falklands operation journeyman 1977 and illegal occupation of southern thule,britbob1.bsky.social,,did:plc:gvvbgyk57kxflwpzpavuqlhm,0,0,0,at://did:plc:gvvbgyk57kxflwpzpavuqlhm/app.bsky.feed.post/3mksqnahlyc2z,bafyreibz73wg5z4xh4yvfjfh2zxtfyzgbyhyeeq2vm66giqvndd6jtcobq
2026-05-01T18:20:51.505Z,2026-05-01T18:20:53.076Z,1maggio che cos notizia manifestazioni lavoratori in tutta italia per lavoro dignitoso oppure sono pi importanti tafferugli a torino tg la 7 sceglie gli incidenti dicendo che un peccato abbiano oscurato giornata ma chi stabilisce lordine lo spirito santo o chi fa il tg giornalismo 2026,scenari.bsky.social,Roberto Reale,did:plc:5fvfcjtckeibzigkqm2r77wb,3,0,1,at://did:plc:5fvfcjtckeibzigkqm2r77wb/app.bsky.feed.post/3mksqm2yxk22j,bafyreiayqkwpocsz3qcm6vuhdscfstijjwizrii2p6omumzzhcsagtirie
2026-05-01T18:18:48.106Z,2026-05-01T18:18:49.575Z,haha den var god ai sliter med f hender riktig ja egentlig litt bra s man ser forskjell,fr0kenfaia.bsky.social,fr0kenfaia👽,did:plc:md5krlj5qhlbyt2twzfnfn3i,3,0,0,at://did:plc:md5krlj5qhlbyt2twzfnfn3i/app.bsky.feed.post/3mksqifcn3c2x,bafyreib6mw5gw6u4xp6zb6beamahhqwwwfjx355l5g54jyxxxf7erknc5i
2026-05-01T18:17:42.560Z,2026-05-01T18:17:42.877Z,mottok i dag en jobbs knad p sms h yst uventet f slik p sms spesielt siden eg ikke skal ansette noen men fant annonsen han s kte p og der stod mitt nummer som kontakt gitt,fredrik.nerdiverset.no,Fredrik,did:plc:dgp7zlpdkghki3ae5fotyupt,6,0,0,at://did:plc:dgp7zlpdkghki3ae5fotyupt/app.bsky.feed.post/3mksqggsgak2v,bafyreigigx6gyxjb2mhnts5am27m7p6z4z5tr5to6ra4u7hqfw5sfrj3kq
2026-05-01T18:17:15.928Z,2026-05-01T18:17:16.975Z,st ll samma fr ga om haymarket till hundra sossar och du kommer eventuellt f ett n stan korrekt svar de andra kommer hamna n nstans mellan ingen aning och den f rsta socialdemokratiska demonstrationen p f rsta maj en tradition som skurkarna i extremv nstern f rs kt stj la fr n oss,owallstromer.bsky.social,Skalman,did:plc:524qhrgsiotysfqluco53nw7,6,2,0,at://did:plc:524qhrgsiotysfqluco53nw7/app.bsky.feed.post/3mksqfnfmi72s,bafyreigph7wr34rsd6li25hn4hwnewzseys37nabtn6k24r7bytf5ry37m
2026-05-01T18:17:15.646Z,2026-05-01T18:17:15.176Z,eu n o sou muito f de gel ia ent o acabei n o pensando nisso mas realmente acho que d pra ler dessa forma eu tava pensando em tentar beber aqueles xaropes de suco de guaran sem gua mesmo,nintakun.bsky.social,Nintakun,did:plc:2pflm7g6j5qo6mvzia4i3og3,0,0,0,at://did:plc:2pflm7g6j5qo6mvzia4i3og3/app.bsky.feed.post/3mksqfn4y4c26,bafyreibqtqxoymn7ovugjxzxo7pg4eo6e5v54rg343ezfbxocrzl2unhga
2026-05-01T18:17:13.715Z,2026-05-01T18:17:14.373Z,i dont think the knvb dutch fa will require 133 games to be replayed even though itd be better if they did the logistical chaos would be too much to handle itll ruin the dutchs chances in the wc this summer better to either write the season off or impose bans for next,lifeofeldi.bsky.social,Eldi,did:plc:buy4rs3dnejrb77jvohze6l5,0,0,0,at://did:plc:buy4rs3dnejrb77jvohze6l5/app.bsky.feed.post/3mksqflc3ds2t,bafyreigm6apmlkptfdvm7j62cl2gw4pyuvb5d7lmbvv4fbpx76jp35shzq
2026-05-01T18:16:58.236Z,2026-05-01T18:17:03.575Z,pln frente amplio agenda ciudadana y pusc firman pacto pol tico de oposici n desc rguelo aqu o revisa una infograf a con un resumen ejecutivo del acuerdo pol tico culturacrnetplnfacacy,culturacr.bsky.social,CulturaCR Noticias,did:plc:zpl7mwjdmzceowbczfurmbei,1,0,0,at://did:plc:zpl7mwjdmzceowbczfurmbei/app.bsky.feed.post/3mksqf4jq4c2o,bafyreieqom76n7llwl3ho5vdfyihpzyhwvu62bl2a5s43as3pmiencsyji
